"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"East Asia & Pacific","EAS","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","155.134748857553","166.938193466292","178.671860162876","192.436241181787","206.564434437629","224.948611431046","244.339630453618","270.35163192937","299.976359868529","341.474422895461","366.741545287413","425.111464288024","467.721236682292","504.554020248392","529.282023030464","564.264178942375","573.438878687703","593.911910687594","633.467014239768","681.691854295427","","",
"Europe & Central Asia (excluding high income)","ECA","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","184.284980781173","205.472062598636","233.50868392629","256.041864993551","275.521257821501","314.735678124398","378.48252617013","414.007893695043","487.504041058652","534.036609954968","510.185434243154","524.752828149071","571.534227757904","607.81757357956","624.458634412525","597.679235980111","609.926283927636","639.768092782346","692.539230575902","749.525639612412","","",
"Europe & Central Asia","ECS","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","872.456427617175","942.103412431819","1020.92199859984","1075.46543699391","1133.25720867925","1201.08773394963","1312.09433539736","1383.6347192712","1513.58946137555","1611.49609221886","1636.61652115572","1682.36406699002","1727.49153753544","1804.77823633663","1854.5185150507","1883.84922973276","1989.71928548202","2078.19668461707","2220.11838517364","2340.19481758378","","",
"Ecuador","ECU","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.11448097","76.48968962","89.46345543","108.64583273","123.31462683","127.87189771","146.09373029","169.67403008","185.68083847","209.97982745","257.68846797","302.18055605","354.4836665","426.66191448","481.95992297","476.97550011","487.28275431","528.00678484","583.8674925","577.26191919","","",
"Egypt, Arab Rep.","EGY","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","105.52429093","116.88101059","122.59913076","111.07879865","110.39159824","117.54547754","139.5126122","135.56406944","142.47106856","147.34639131","136.94231828","150.18281318","150.00737338","161.48076583","161.75618055","191.94970173","185.3102938","192.1662839","165.51209265","161.76987708","","",
"Euro area","EMU","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1605.15533966276","1712.02495978546","1822.61243435384","1889.36554714603","1959.65929500476","2055.17106941752","2204.17470850239","2305.07823248672","2475.5300035621","2622.22747409052","2686.36000868465","2752.87744099538","2784.88093229869","2896.19861382675","2976.25216104153","3056.10079236162","3268.26053748682","3414.09296542371","3625.95799887439","3783.38186921182","","",
"Eritrea","ERI","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.92838085","24.28642565","28.77356172","21.42820813","19.94343603","11.10495071","10.52578102","15.85125231","15.55503249","12.00368386","13.1867249","12.53149597","13.23855801","11.74813876","10.23849636","11.76654649","12.47719633","15.48764174","11.33364612","14.40907812","","",
"Spain","ESP","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1064.76850444","1124.2563141","1205.27808872","1357.27551582","1440.11702942","1539.98022955","1747.01616813","1874.99674507","2055.94716508","2201.5609357","2156.51424714","2150.61421089","2092.51126684","2083.46382008","2139.68139401","2271.38422396","2390.74897704","2508.72563217","2661.77091299","2813.43303365","","",
"Estonia","EST","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","369.06869663","384.76733417","416.81232194","483.61110018","548.43785608","620.51565083","685.99801178","827.83124169","993.11416985","1034.87398529","1013.84754307","1069.89435069","1152.46216309","1245.05112229","1334.3586897","1406.10179586","1531.34142646","1647.918421","1791.9028826","1947.3453844","","",
"Ethiopia","ETH","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.68560354","10.46630487","10.82935928","11.47161381","7.580268","11.07807272","7.97172298","10.56189282","4.47633929","8.41383633","9.70867617","4.32553701","12.94459469","14.1150644","10.81999178","16.00014813","16.90986889","17.41108924","16.61090694","17.05324168","","",
"European Union","EUU","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1351.96494979859","1449.23650785025","1552.60314941825","1619.65097937402","1683.91417860716","1769.79377395219","1902.2954476771","2001.44915310068","2164.79313369661","2296.95575371245","2358.08877117916","2432.11947003757","2468.09551300345","2579.07683243846","2652.7832045385","2725.1642020853","2914.28716557333","3054.92364373389","3260.75332278662","3414.68992635462","","",
"Fragile and conflict affected situations","FCS","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.6485555755694","52.9204652555555","51.6713555787077","59.5704007158589","72.2765925400771","69.5246737157572","82.7075419217064","84.6980226955738","74.2237059131562","80.2299992861737","74.3677616784701","74.7633675440745","69.4229560595712","66.052500400276","65.1232644351686","63.1761194862988","59.8454245890043","67.7172213394804","69.1757612756788","62.5665233571883","","",
"Finland","FIN","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1435.9993466","1533.0883451","1672.05605656","1776.33339532","1950.46681325","2061.87703071","2239.81186757","2397.78760848","2633.17263603","2749.37668453","2798.11914609","2986.57083798","3126.27899133","3232.92214852","3249.40990984","3219.38455601","3278.40860528","3385.03701415","3527.34051301","3776.03916416","","",
"Fiji","FJI","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","166.36000397","137.02087","151.31946819","157.03956931","169.01469207","190.40834107","203.10478044","204.12320961","186.30774825","181.77672471","187.15759796","169.16818201","183.26712789","193.33974112","234.43755349","260.4690873","264.7423161","283.45508083","329.04464968","356.5694223","","",
"France","FRA","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1830.53414616","1954.13449733","2099.87304472","2073.84553055","2158.22373671","2274.7813268","2415.05515522","2514.02707558","2617.7585446","2784.02728095","2857.45229151","2956.49056888","3009.66613774","3197.5207077","3274.32337051","3388.73085199","3704.32764618","3838.26965188","3964.39200567","4136.51859702","","",
"Faroe Islands","FRO","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.30797877","41.86241318","39.7730722","51.16368558","56.33840924","68.09801198","69.34718585","66.39895597","79.95563345","60.69682314","65.87596967","91.42577083","76.77256347","79.77742814","94.43708308","94.70838648","103.39718388","97.04544498","95.76150282","103.19059631","","",
"Gabon","GAB","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","147.36325479","178.30755719","167.57000767","203.79974475","194.62310548","153.62057761","172.10414692","187.33716505","154.24788709","219.99960107","233.42535198","247.96451402","227.71056455","275.53890185","233.12937247","230.12037561","287.23175059","264.08842351","243.01976276","260.6561093","","",
"United Kingdom","GBR","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1461.11560074","1608.43092923","1787.59495169","1931.43867336","2152.87994444","2244.55886571","2457.14918501","2517.77575743","2717.32686401","2875.7977753","2958.14615979","3009.07661495","3094.00729201","3193.65974476","3300.08119804","3385.60249086","3512.14552794","3597.15550431","3834.29707369","4042.84154132","","",
"Georgia","GEO","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.48807442","36.82505338","39.34092232","45.7133757","51.16761127","59.37102493","66.12381557","70.90838099","104.55264837","136.30695619","135.13035172","107.82533997","141.05769954","180.95732797","232.76271208","295.48630263","349.73856997","331.9691802","381.63781633","395.99299961","","",
"Ghana","GHA","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.73689937","28.05322928","19.07042493","23.47036306","21.69520035","46.96948893","49.81920548","56.49975623","64.28676473","81.58169236","94.86602077","108.43690484","101.09557886","98.38567736","78.44707785","82.9725012","64.92512013","54.32487998","73.24239496","77.75468289","","",
"Gibraltar","GIB","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.40996798","4.34597749","7.95761972","5.37658733","3.16684919","3.96587148","3.6552594","3.79936969","4.41593704","4.15128779","6.00264914","8.90060584","8.93084896","8.84996106","11.03519256","7.8107295","13.79686333","14.52283238","17.16021442","26.93644096","","",
"Gambia, The","GMB","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.36614368","20.5922764","17.40384564","19.86066411","16.26204712","16.60484046","17.87181405","14.65156427","15.90039492","20.61125555","21.73149428","22.47888088","25.79052796","22.99210735","22.14096566","20.63327029","26.6820489","21.99039494","23.68022695","24.17211037","","",
"Guinea-Bissau","GNB","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.6130643","33.2765932","20.90248613","28.13601434","39.27138303","34.2724541","32.08284319","34.0456132","31.05563333","37.13071831","15.37370888","6.61570762","7.25247915","7.98351926","8.84722387","9.44326534","8.93988633","10.44655319","11.40191095","11.88728494","","",
"Equatorial Guinea","GNQ","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.18590764","26.85464092","26.02675604","48.36541731","46.96525237","57.56766577","77.45396717","97.08618425","114.37869202","220.19406702","149.57433612","138.82005184","196.95791863","148.52551208","158.68938849","133.2919958","142.08490109","133.23590401","128.43291511","129.10622686","","",
"Greece","GRC","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","873.98432327","1060.98121355","1127.23208992","1208.80348508","1208.75144119","1334.76414478","1452.72590583","1559.40795088","1782.3662669","1954.73701296","1847.50341705","1548.05272356","1408.70135434","1320.31879314","1196.76460599","1221.7952496","1190.59283439","1211.7836346","1219.43582583","1164.06408931","","",
"Grenada","GRD","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","142.15107249","163.76970715","216.32487444","191.57893638","233.90791848","254.08499343","211.59811124","226.04750917","226.78727638","235.14952984","223.4458006","268.52061714","266.52831787","270.81671381","272.97928621","273.84837578","265.2753386","306.14523689","320.45988153","364.03283055","","",
"Greenland","GRL","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.10845891","102.83751691","104.05923807","111.21591391","112.95192586","108.53127962","126.50586028","128.22507322","137.30009287","146.47426934","135.72468823","135.44227645","142.19650582","159.09510615","166.90498873","178.81745092","179.51518361","174.07617616","180.87855631","203.31498521","","",
"Guam","GUM","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.31150845","86.80329142","96.22011431","97.01909639","99.84109011","101.90128236","102.40561384","112.58245879","118.80683744","136.93139763","142.90511995","182.54473012","188.32705493","208.13052391","238.20999842","263.91942325","286.02286215","335.16443843","377.24625959","400.41495822","","",
"High income","HIC","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1505.15330896474","1632.99423207274","1747.82283035799","1846.0182662723","1952.49568179975","2061.00610992736","2210.67331578572","2326.74500243102","2468.08924983362","2628.79014762697","2714.6767366427","2848.97400638459","2932.32144535193","3056.30404559831","3199.00299308025","3327.61033782258","3456.52445410297","3588.6836958183","3764.57785382641","3921.88433431544","","",
"Hong Kong SAR, China","HKG","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.33217009","65.98783015","69.09851566","73.81039086","73.70251905","93.73473145","112.75120002","122.40018316","126.67156103","145.76783692","139.65410441","152.95523846","136.42423762","144.71884444","142.17368607","142.19176137","158.25976613","157.80987905","164.53334584","170.63041018","","",
"Heavily indebted poor countries (HIPC)","HPC","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.845824246683","17.3314219963996","16.8288402357303","18.590124310617","19.5747650958184","22.405909900012","23.5762707939133","25.2657666849453","24.7673199784234","27.5013894362862","27.0422740331426","27.5337912741215","27.8926679456664","29.0578969419159","31.4250395015839","35.5781333648199","35.7765466914864","35.0988191159907","36.391699533689","38.5122370676233","","",
"Croatia","HRV","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","689.9144584","687.63204014","619.56447645","700.29276277","761.99571904","898.13597948","1028.99348914","1247.19273608","1344.90794432","1353.61290576","1334.52775895","1321.96059936","1359.2113675","1207.83383996","1239.72850731","1290.75503626","1400.55830966","1494.59778556","1655.67113864","1767.70352725","","",
"Haiti","HTI","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.10542525","15.17994311","10.26081008","10.93279241","12.88516199","13.66140115","6.96484625","20.48420603","21.84994243","22.07499854","21.72286413","11.83096695","12.63939292","14.03822452","13.88863571","16.25831803","16.33838957","16.80006546","17.09376225","15.80589437","","",
"Hungary","HUN","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","552.78347216","602.69297674","715.09468917","877.63127139","877.20468277","957.37406509","1004.12312636","930.36687275","994.36450102","1017.34258616","1078.29630992","1139.25688213","1116.7176285","1173.95571657","1206.59345795","1243.49499924","1319.85786548","1359.14283896","1449.01693617","1465.63523251","","",
"IBRD only","IBD","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.4085357033709","94.9855961935829","101.811979743118","110.374175766722","118.976420314439","129.367129615727","150.163258923094","167.29000721129","190.41356158054","219.444354060815","226.59776338034","245.46338267067","266.405522596252","286.485445006369","303.571088959544","317.116387722087","323.857068299076","342.53305592762","360.895444796515","387.142321298216","","",
"IDA & IBRD total","IBT","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.7994683654364","79.1989207671289","84.1633946219367","90.9568478782825","97.9520388948054","106.176123926068","122.056992787508","135.438073246535","152.79735070073","175.095814643572","179.632562827726","193.844277086447","209.737783149671","225.306088053441","238.18570994046","248.579719794086","253.965402644712","267.066838850309","280.848446214406","300.070142192464","","",
"IDA total","IDA","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.2961614225738","20.0329663623626","20.1076618092468","21.042509544575","23.2356940867348","24.829733023455","24.793672331228","26.7162471638886","26.0826680270833","27.6618346898204","27.0971499263974","28.4058750790978","30.5177090048774","31.0150170656452","32.9920366807801","36.067903358316","35.8118532341657","36.1945394810426","39.2644285944439","41.1659737039591","","",
"IDA blend","IDB","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.2178104209856","27.4058918007343","26.7304571156403","26.3623390346749","31.7236114434136","32.4799025822185","29.9706863686686","32.9728903986314","31.6385618694185","32.1810215618209","30.8286125607668","33.3466022375421","37.6412413626021","38.8927657493731","40.6127089558756","44.1291268567804","44.0604913248321","45.5571899830313","52.1327396426958","52.6077528472581","","",
"Indonesia","IDN","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.36439249","41.62769083","38.06279502","48.61458425","47.39726205","49.8047446","60.6220663","80.10097872","75.75678604","79.27509782","56.23071876","63.83133035","74.52980619","82.23792949","102.01188295","118.66241154","144.3602131","147.61406492","162.5971939","175.33492111","","",
"IDA only","IDX","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.212138077835","16.1773654908788","16.7369540297242","18.3312049227446","18.9079335224152","20.9278890803911","22.1533318903872","23.5228356648803","23.2412991084108","25.3450986570806","25.1254526490154","25.791742005036","26.7503817112531","26.7556673709971","28.8851792777732","31.7408259182506","31.2733706664112","31.1209564317067","32.3122403824056","35.0018185572206","","",
"Isle of Man","IMN","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.79336762","18.06624397","17.92836252","18.87204833","19.52135357","22.91326558","24.35657343","26.38335144","29.64550046","35.53394744","37.04229092","42.12003033","45.29957473","43.74718438","44.83006272","50.38226268","54.92391077","59.81029241","58.82133496","69.1843849","","",
"Not classified","INX","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1391.88318359","1647.95147801","1871.83029497","2016.86866231","2227.6896285","2467.68687847","2624.18874302","2929.22276538","3220.0160673","3376.27070294","3474.99494008","3452.56605961","3542.95441472","3491.28611249","3478.15814046","3656.23824948","3895.08949309","4074.37474199","4350.8552215","4482.18867114","","",
"Iran, Islamic Rep.","IRN","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","188.22733301","210.5976799","212.74605164","251.64654607","246.03974654","272.99092841","324.3844877","325.74186869","320.2303796","391.79339177","376.62716405","394.93058256","360.31088283","349.14203356","518.7276725","531.548441","607.78471935","631.80255769","536.37185652","429.78483708","","",
"Iraq","IRQ","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.28241091","248.62620693","193.89447228","171.8854678","222.86002764","282.54754109","354.02079402","303.17308632","282.32311646","152.99193298","178.08968849","148.0186694","75.90847556","67.79175218","189.45896182","215.81776661","238.62660893","","",
"Iceland","ISL","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2149.30002206","2272.51601448","2532.71232192","2597.12022705","2696.23991414","2720.94417089","2805.32733561","2896.72648211","3062.86533488","3024.46563704","2639.13690995","2649.5906567","2704.81628646","2882.56799914","3035.53215372","3214.05070233","3563.99441992","3903.8623821","4373.99146565","4671.95378789","","",
"Israel","ISR","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1131.77756228","1199.1599181","1229.08863813","1124.73440994","1164.74794616","1125.2031194","1168.19547412","1202.44980974","1219.54941328","1237.90280905","1318.14379036","1383.55269087","1466.57380677","1597.35703537","1616.32310214","1677.51640476","1809.08949004","1911.38146792","2078.90570365","2154.73451861","","",
"Italy","ITA","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1489.1085187","1619.75222188","1696.70572371","1726.60005748","1844.51915635","1950.23496921","2128.89774588","2157.75251923","2361.4240373","2431.2041682","2464.81841373","2473.59968978","2437.6454704","2436.44823819","2421.19590855","2430.05051871","2590.32661331","2666.76734041","2846.73276308","2955.3032109","","",
"Jamaica","JAM","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","202.58482677","156.83181809","185.6571507","144.41640789","180.55947455","168.71028108","159.35008776","219.93960297","245.15374547","234.84407826","240.66401328","252.67667765","227.80575339","250.94220673","261.58359923","312.89591967","333.33907618","390.26773224","388.33375309","390.10101436","","",
"Jordan","JOR","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","257.34616486","282.82025849","302.66061554","291.52807632","264.36610755","368.59257323","356.08932667","431.68177499","491.35711025","595.74731932","515.61424792","516.73291594","462.72150646","411.18905998","426.7341485","378.07882029","328.01807888","357.7210691","386.5514015","408.09756781","","",
"Japan","JPN","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1535.38659806","1629.65922143","1693.49844138","1755.69100109","1858.97011047","1991.05779239","2066.02136335","2203.38460592","2307.49502639","2435.03844956","2615.04156468","3164.06762546","3347.46086438","3519.94374712","3545.01990751","3672.32558256","3616.89409783","3703.78287711","3796.28785888","3846.53864768","","",
"Kazakhstan","KAZ","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","163.49443386","176.05811899","192.284559","224.0419521","283.87322531","347.03523053","358.18404473","307.1272239","405.02023229","478.58677787","356.02755946","384.39306285","457.14589631","452.85276624","527.05626111","445.14026946","484.95976791","469.47458731","447.51622939","458.82093859","","",
"Kenya","KEN","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.8321316","22.82355595","24.41335643","24.78194007","24.66236175","27.40205093","29.41128077","33.49686649","35.04042164","36.40746182","40.95727866","43.7309365","46.03401266","51.44897381","61.70279183","70.85749404","80.00511052","71.94707335","79.92989775","95.46092585","","",
"Kyrgyz Republic","KGZ","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.59942405","39.66105043","44.38197624","49.18616609","55.45837628","92.12818183","107.46054146","86.72455061","88.74618572","108.93199074","105.87811394","121.70331483","152.33161992","159.24163357","117.52738288","114.24779162","116.99933712","118.64202932","127.87617391","133.87607523","","",
"Cambodia","KHM","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.90081283","13.79958433","17.33531067","19.97035324","20.57866357","21.03347274","18.5924145","20.99140357","23.70731866","27.99241142","33.07926043","33.42135602","40.35461898","43.23393269","39.49091535","45.56670633","49.01819815","59.60861315","70.39181901","76.82380948","","",
"Kiribati","KIR","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","132.31473673","186.06558779","185.46247726","169.99925002","198.14324373","193.83156257","168.52464407","165.36107855","184.29104445","150.23864356","144.27952328","142.09300678","140.54755968","149.62737965","157.49045606","143.67893834","163.78467948","180.67136007","204.68285797","203.27249107","","",
"St. Kitts and Nevis","KNA","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","328.72950652","331.51843405","339.06949706","355.61890172","386.78126652","444.5409654","469.73215478","448.95283939","430.3851535","452.83187286","443.66043968","444.53179437","435.28471435","443.27130398","484.22961923","480.95865803","563.48906594","589.94960569","635.55209391","742.03683433","","",
"Korea, Rep.","KOR","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","360.81297108","484.79032063","499.8400629","543.07099744","586.55677056","656.49470726","776.87346764","869.57656817","923.08571115","1009.66260445","1115.13460486","1148.7204178","1190.03472516","1239.50631384","1314.63412535","1451.70256416","1581.24923294","1694.52063237","1889.56628634","2096.19243104","","",
